original_message,encoded_message,algorithm,error,probability,decoded_message
nuyvqnbujzkjdhssvhikswyefjbioxkurbm,F01101110011101010111100101110110011100010110111001100010011101010110101001111010011010110110101001100100011010000111001101110011011101110110100101101001011010110111001101110111011110010110010101100110011010100110001001101001011011110111100001101011011101010111001001100010011011016850,Fletcher,True,0.04,nuyvqnbujzkjdhsswiikswyefjbioxkurbm
zqubjvsavvvccatoohczwkyrwvvhvzbkigtdspmhysabimynddznvnevrsardwrwszwz,H10011111101001111000101110101010100010011010100111011001100011011100001011101100111011001110010011000110110001101100001011101001011011110110111101101000011000110111101001110111011010110111100101110010011101110111011001110110011010000111011001111010011000110011010110110100101100111011101000110010001110011011100000110110101101000011110010111001101100001011000100100100101101101011110010110111001100100010001000111101001101110011101100110111001100101011101100111001001110011011000010111001001110100011101110111000100111011101110011011110100111011101111010,Hamming,True,0.01,zqubjvcavvrccatoohczwkyrwvvhvzbkigtdspmhysabIíyndDznvnevrsartwrwszwz
awyatmitdtjkmbledpsodaqzikplqgzkbdnrqhhjjpsxziadbxshokuzrvoltzestklwkzupmjszjgwcx,H1100110000010110101110111100101110000101110100011011010110100100111010001100100011101000110101001101011011011010110001001101100001100101011011100111000001110011011011110110010001100001011100010111101001101001011010110111000001101100011100010110011101111010011101011011000100110010001101110011100100111000101101000011010000110101011101011011100000111001101111000011110100110100101100001011000000110001001111000011100110110100001101111011010110111010101111010011100100111011001101111011011000111010001111010011001101011100110111010001101011011011000111011101101011011110100111010101110000011011110110101001110011011110100110101001100111011101110110001101111000,Hamming,True,0.02,awyatmitdtkkmblenpsodaqzikplqgzëbdnrqhhjëpsxzia`bxshokuzrvoltzestklwkzupojszjgwcy
bqqnybzflhwqlqpwamlspcoimbinazhxiywsgxqffbscrymqmbnrk,F0110001001110001011100010110111001111001011000100111101001100110011011000110100001110111011100010110110001110001011100000111011101100001011011010110110001110011001100000110001101101111011010010110110101100010011010010110111001100001011110100110100001111000011010010111100101110111011100110110011101111000011100010110011001100110011000100111001101100011011100100111100101101101011100010110110101100010010011100111001001101011fcb2,Fletcher,True,0.02,bqqnybzflhwqlqpwamls0coimbinazhxiywsgxqffbscrymqmbNrk
korunruviaqxgvedkuoizbblwhhifwznlqxosjxrsqpeqkxcskpbnggimydjvvhyqhxfprtdejfihjmtxonoesussfpibxitvcd,F01101011011011110111001001110101011011100111001001110101011101101110100101100001011100010111100001100111011101100110010101100100011010110111010101101111011010010111101001100010011000100110110001110111011010000110100001101001011001100111011101111010011011100110110001110001011110000110111101110011011010100111100001110010011100110111000101110000001001010111000101101011011110000110001101110011011010110111000001100110011011100110011001100111011010010110110101111001011001000110101001110010011101100110100001111101011100010110100001111000011001100111000001110010011101000110010001100101011010100110111001101001011010000110101001101101011101000111100001101111011011100110111101100101011100110111010101110011011101110111011001110000011010010110001001111000011010010111010001110110011000110110010027be,Fletcher,True,0.01,korunruvéaqxgvedkuoizbblwhhifwznlqxosjxrsqp%qkxcskpfnfgimydjrvh}qhxfprtdejnihjmtxonoesuswvpibxitvcd
drwanwbbujajusslojprdethfpy,F011001000111001001110111011000010110111001110111011000100110001001110101011010100110000101101010011101010111001101110011011011000110111101101010011100000111001001100100011001010111010001101000011001100111000001111001a918,Fletcher,False,0.013333333333333334,drwanwbbujajusslojprdethfpy
kxeqadhchkelbfptgofotkdoskbzgdkuaibeobiizqvtacwreasqfxyufwqnuaerizdcstcjwnyk,F01101011011110000110010101110001011000010110010001101000011000110110100001101011011001010110110001100010011001100111000001110100011001110110111101100110011011110111010001101011011001000110111101110011011010111110001001111010011001110110010001101011011101010110000111101001001000100110010101101111010000100110100101101001011110000111000101110110011001000110010101100011011101110111001001100101011000010111001101110001011001100011100001111001011101010110011001110111011100110110111001110101011000010110010101110010011010010111101001100100011000110111001101110110011000110110101001110111011011101111100101101011a5b7,Fletcher,True,0.013333333333333334,"kxeqadhchkelbfptgofotkdoskâzgdkuaé""eoBiixqvdecwreasqf8yufwsnuaerizdcsvcjwnùk"
tjqjwzlfagggwohqnyiqwrkmytdhcrkwxbqaxfqaigegzaflqgvrvxizapzzunrctudefmzlflpltoa,H010011110100011001010011100010101010100111011101011010011011000011001100010000101100110011001110110011101110111011011110110100000011001101101110011110010110100101110001011101110111001101101011011011010111100101110100011001000110100001100010011101100110101110111011101111000111000100111000101100001011110000110011001110001011000010110100101100111011011010110011101111010011000010110011001101100011100010110011101110110010100100111011001111000011010010111101001100001011110000111101001111010011101010110111001110011001100011011101000111010101100100011001010110011001101101011110100110111001100110011011000111000001101100011101000110111111100001,Hamming,True,0.02,tjqjwZlf!fggwoh3nxiqwskmytdhbvkwxâqaxfqaigmgzaflqgvRvxizaxzzunrctudefmznflpltoá
qtslmkdzgghqszwdglnbdfxswvufwonb,F011100010111010001110011011011000110110101101011011001000111101001100111011001110110100001110001011100110111101001110111011001000110011101101100011011100110001001100100011001100111100001110011011101110111011001111101011001100111011101001111011011000110001084c0,Fletcher,True,0.01,qtslmkdzgghqszwdglnbdfxswv}fwOlb
emjnkdwzpupqffptspulorxadtbrageisljtielbbwqsvayjgphfqvirxh,H00001100010101110110101101010010101110010010110110010001110111001111010011100000111010101110000011100010110011001100110011100001011101000111001101110000011101110110110001101111011100100111100001100001011001000111010001100010011000100110000101100111011001011011010010111001101101100011010100111010001101001011100010010110001110010011000100111011101110001011100110111011011100001011110010110101001100111011100000110100001100110011100010111011001101001011100100111100001101000,Hamming,True,0.02,"emjnKdwzpupqffptspwlorxadtbbageisljtiq,rbwQsváyjgphfqvirxh"
hedffvhtokuchjetechvgayrieyrraqpnonulgznlnqlgwaggbcxrvy,H11001100100001100010101100100010100110011001100111011001101000001110101011011110110101101110101001000110110100001101011011001010011101000110010101100011010010000111011001100111011000010111100101110010011010010110010101111001011100100111001001110001011100001011100000110111001101111011011100111010101101100011001110111101001101110011011000110111001110001011011000110011101110111011000010110011101100111011000100110001101111000011100100111011011111001,Hamming,True,0.02,hedffvhuoku#hketecHvgayrieyrrqqpnonulgznlnqlgwaGgbcxrvù
klrjmstlsezkfiavgeozhpvuadvotqyocij,H1001110110110110011000011001001110101001101101011100110111010000110110001110011011001010111101001101011011001100110100101100001001110110001001110110010101101111011110100110100001110000011101100111010101100001011001000111011001101111011101001111000101111001101101111011000110110100101101010,Hamming,True,0.01,kl2jmstlsezkniav'eozhpvuadvotñyocij
dcoejrgdltdifawavbrts,H01001101010001100001101101111010100101011010100111001001100111011100100011011000111010001100100011010010110011001100001011101110011000010111011001100010011100100111010001110011,Hamming,True,0.02,dcoejrgdltdifawavbrts
wvlqtcgtduhgncrfyutxkyifczeqkwvnwsbumbv,F011101110111011001101100011100010111010001100010011001110111010001100100011101010110100001100111011011100110001101110010011001100111100101110101011111000111100001101011011110010110100101100110011000110111101001100101011100010110101101110111011101100110111001110111011100110110001001110101011011010110001001110110436a,Fletcher,True,0.01,wvlqtbgtduhgncrfyu|xkyifczeqkwvnwsbumbv
fzykijoiwgqdkguzhqlejtzjjdudhwkjedtofixtmwaoyhuvgyaxvohf,H0000110001100111110100111100111010001101101001011010100110111101110100101110111011001110111000101100100011010110110011101110101001111010011010001111000101101100011001010110101001110100011110100110101001101010011001000111010101100110011010000111111101101011101101010011001010110010001110100011011110110011001101001011110000111010001101101011101110110000101101111011110010110100001110101011101100110011101111001011000010111100001110110011011110110100001100110,Hamming,True,0.01,fzyãijoiwgqdkguzhñlejt~jjdufhkjedtofixtmwaoyhuvgyaxvohf
qpkdmngbrxvexzabcuryuyvyxnhunqcfkvqueh,F01110001011100000110101101100100011011010110111001100111011000100111001001111000011101100110010101111000011110100110000101100010011000100111010101110010011110010111010101111001011101100111100101111000011011100110100001110101011011100111000101100011011001100110101101110110011100010111010101100101011010000adc,Fletcher,True,0.013333333333333334,qpkdmngbrxvexzabburyuyvyxnhunqcfkvqueh
befpvtejzbokrrfmvvrpwcaelaejjmyslwhnhxicdtbwxsdekmgykwafqwbpjquvqwcqlrbhct,F011000100110010101100110011100100111011001110100011001011110101001111010011000100110111101101011011100000111001001100110011011010111011001110110011100100111000001100111011000110110000101100101011011000110000101100101011010100110101001101101011110010111001101101110011101110110100001101110011010000111100001101001011000110110010001110100011000100111011101111000011110110110010001100101011010110110110101100111011110010110101101110111011000010110011001110001011101110110001001110000011010100111000101111101011101110111000101110111011000110111000101111100011100100110001001101000011000010111010042a8,Fletcher,True,0.01,befrvteêzbokprfmvvrpgcaelaejjmysnwhnhxicdtbwx{dekmgykwafqwbpjq}wqwcq|rbhat
tdchectnoroixgnjvsznnazhbfqzxjsvkmheubxhziloyyjriwaqenalcaaxxqmytiesetbvxqd,H1001111101010110001000110001101010100001100101011000110111010001111111001101111011100100110111101101001011110000110011101101110001101010011101100111001101111010011011100110111001100001011110100110100001100010011001100111000101111010011110000110101001110010101110110011010110110110101101000011001010111010101100010011110000110100001111010011010010110110001101111011110010111100101101010011100100110100101110111011000010111000101100101011011100110000101101100011000110110000101100001011110000111100001110001011011001011110010111010001101001011001010111001101100101011101000110001001110110011110000111000101100100,Hamming,True,0.013333333333333334,udchect~nroixgnjvsznnazhbfqzxjsvkmheubxhziloyyjriwaqenalcaaxxqmytiesetbvxqd
awvvftoodkofektqyfbluhsiavdmnkplnozjy,F01100001011101110111011001110110011001110111010001101111011011110110010001101011011011110110011001100101011010110111010001110001011110010110011001100010011011000111010101101000011100110110100101100001011101100110010001101101011011100110101101110000011011000110111001101111011110100110101001111001e05d,Fletcher,True,0.01,awvvgtoodkofektqyfbluhsiavdmnkplnozjy
xcthwjbzgqyusbmmlwjnmygqzkmvtsotkmaroxvbxdhrmguykkmqeipnnfevwpehedqbwdhpgdxqwndsbmrfwecmzwceoxtnwnh,F011110000110001100110100011010000111011101101010011000100111101001100111011100010111110101110101011100110110001001101101011011010110110001110111011010100110111001101101011110010110011101110001011110100110101101101101011101100111011001110011011011110111010001101011011011010110000101110010011011110111100001110110011000100111100001100100011010000111001001101101011001110111010101111001010010110110101101101101011100010110010101101001011100000110111001100110011001100110010101110110011101110111000001100101011010000110010101100100011100010110001001110111011001000110100001110000011001110110010001111000011100010111011101101110011001000111001101110010011011010111001001100110011101110110010101100011011011010111101001110111011000110110010101101111011110000111010001101110011101110110111001101000beca,Fletcher,True,0.02,xc4hwjbzgq}usbmmlwjnmygqzkmvvsotkmaroxvbxdhrmguyKkmqeipnffevwpehedqbwdhpgdxqwndsrmrfwecmzwceoxtnwnh
xkyilbpwemysidwzpgbapofitkzluvpaoilmthgiuesjp,F0111100001101011011110011110100101101100011000100111000001110111011001010110110101111001011100110110100101100100011101110111101001110000011001110110001001100001011100000110111101100110011010010111010001101011011110100110110001110111011101100111000001100001011011110110100101101100011111010111010001101000011001110110100101110101011000010111001101101010011100005b84,Fletcher,True,0.04,xkyélbpwemysidwzpgbapofitkzlwvpaoil}thgiuasjp
otxyloizrmelqqtpvzhggonastnaqxfjnhzbkzemkpdchwsmaylksfryqvmgpelglyym,H00011100111101111010001111000011111001011011000110111101101001011111010111100100110110101100101011011000111000101110001011101001011100000111011001111010011010000110011101100110011011110110111001100001011100110111010001101110011000010111000101111000011001100011010100010111001101001011110100110001001101011011110100110010101101101011010110111000001100100011000110110101001110111011100110110110101100001011110010110110001101011011100110110011001110010011110010111000101110110011011010110011101110000011001010110110000110011101101100111110010111100101111101,Hamming,True,0.01,otxyloizòmelqqtpvzhgfonastnaqxfj.izbkzemkpdcjwsmaylkwfryqvmgpelglùy}
